product_name,category,price,merchant_info,product_details,date_and_country_pf_review,review,review_title,reviewer_name,rating_elements,product_url
"Xbox Wireless Headset – Xbox Series X|S, Xbox One, and Windows Devices",Video Games,91.99,YNA SOLUTIONS,"ASIN B08WFD42G5
Release date March 16, 2021
Customer Reviews 4.6
6,887 ratings
4.6 out of 5 stars
Best Sellers Rank #40 in Video Games (See Top 100 in Video Games)
#2 in PC Game Headsets
#2 in Xbox One Headsets
#2 in Xbox Accessories
Pricing The strikethrough price is the List Price. Savings represents a discount off the List Price.
Type of item Video Game
Item model number TLL-00001
Item Weight 11 ounces
Manufacturer Microsoft
Batteries 1 Lithium Ion batteries required. (included)
Date First Available February 16, 2021
Charging Time 3 Hour
Item Weight 0.69 Pounds
Units 1.0 Count
Number Of Items 1
Cable Length 14 Inches","Reviewed in Mexico on August 19, 2023",Tal vez un poco incómodos al principio pero se acomodan y la sincronización con el teléfono para contestar llamadas o recibir notificaciones muy funcionales,Buena calidad,Alejandro,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/Xbox-Wireless-Headset-One-Windows-Devices/dp/B08WFD42G5/ref=sr_1_6?qid=1695513888&s=electronics&sr=1-6
"Xbox Wireless Headset – Xbox Series X|S, Xbox One, and Windows Devices",Video Games,91.99,YNA SOLUTIONS,"ASIN B08WFD42G5
Release date March 16, 2021
Customer Reviews 4.6
6,887 ratings
4.6 out of 5 stars
Best Sellers Rank #40 in Video Games (See Top 100 in Video Games)
#2 in PC Game Headsets
#2 in Xbox One Headsets
#2 in Xbox Accessories
Pricing The strikethrough price is the List Price. Savings represents a discount off the List Price.
Type of item Video Game
Item model number TLL-00001
Item Weight 11 ounces
Manufacturer Microsoft
Batteries 1 Lithium Ion batteries required. (included)
Date First Available February 16, 2021
Charging Time 3 Hour
Item Weight 0.69 Pounds
Units 1.0 Count
Number Of Items 1
Cable Length 14 Inches","Reviewed in Mexico on August 6, 2023",Suenan increíble. Si eres amante de los graves groseros estos son de las mejores opciones que hay. Los ecualice para música. Pero xbox te da la opción de personalizacion a tu gusto. Ya sea la aplicación de ecualización nativa de la consola. O bien descargar dobly atmos,Exelente calidad. Bajos súper potentes,Erick muñoz,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/Xbox-Wireless-Headset-One-Windows-Devices/dp/B08WFD42G5/ref=sr_1_6?qid=1695513888&s=electronics&sr=1-6
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 18, 2023","I definitely like that this thing works, doesn't seem likely to break, will charge controllers without the LEDs switched on, has a competitive list price of $25, isn't overly bulky, and has a surprisingly long plug. But putting controllers on this thing is an absolute chore. In all the videos, it's made to look like the controllers just fall exactly where they need to be. But that's not at all the case. They have to be angled in a fairly unnatural way, and you'll have to hit the small target dead-on before charging begins. If not for that, this product would be 5 stars. Sadly, I could see this being a deal-breaker for plenty of customers.",Difficult to Place Controllers On,Shane Windham,4.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on August 22, 2023","Been using this for over a few weeks now and this charger is perfect for me and my BF to use while we're not gaming on the PS5. The cord is relatively long and and charging piece is quite light and portable!

The only thing is I wish it turned off automatically instead of a switch in the back. So it's always on with a blue light; & red when a controller is connected and needs to be charged. My BF did noticed that if you don't properly place it on the connector it may not charge properly. Just small things really. Otherwise it works very well.",Does exactly as advertised!,dorkiiexshorty,4.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on August 30, 2023","It’s nice to be able to set my controllers down after gaming for a few hours and know that they’ll be charged when I come back. There are two controller icons on the front of the device and when your device is low, battery, the icons turn red. When your controller is completely charged, the light will change blue.",Works great and looks cool.,Androseph,5.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 18, 2023","The charging stand has a quick charge time and has not disappointed so far. the only drawback is that the controller doesn't sit very low on the charger and therefore runs the risk of getting knocked off, apart from that it was well worth the cost.",well worth the price!,April Conley,4.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 19, 2023",Got this charging stand for my PS5 controllers. It works perfectly! Also bought one for a friend for their birthday!,Perfect for PS5 controllers,HANNAH ANDREWS,5.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 9, 2023","Charges my controllers. Only con, and it is slight, but the ps4 controller version the controllers kind of ""lock"" in.

On this one they just sit there and are very easy to bump off. Only really a concern if your desk is cluttered like mine but still.",Does what it should.,Panda,4.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 17, 2023",Estacion de carga cumple con todo lo que ofrece,Muy buena Calidad,Heiner Jesús olivo carreazo,5.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in the United States on September 13, 2023",Charges controllers much better than just using a cable,Charges great,John Burns,5.0 out of 5 stars,https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in Mexico on September 3, 2023","El tamaño es bastante bueno, los indicadores LED funcionan a la perfección y le dan un buen detalle estético, adicionalmente, es genial que traiga su propio eliminador, ya que la mayoría solo traen el cable USB y el tiempo de carga es decente, de una hora y media aproximadamente, teniendo el control totalmente descargado.",Práctico y estético,Israel Pozos,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in Mexico on September 4, 2023",Tengo el producto ya unos mese y no me ha dado ningun problema,Buen producto,Cesar Tlalpachicotl,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in France on August 15, 2023",je l'utilise pour éviter de brancher avec le fil de la ps5 les seule inconvénient sa mettes plus de temps a charger et la manette a la Bougot sur son socle comme dit un client si on na un chat il pourra la faire tomber facilement,il convient pour les manettes de ma ps5,stephane israel,"<span class=""a-icon-alt"">4.0 out of 5 stars</span>",https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in Germany on August 25, 2023","Für die neuen Controller musste auch eine andere Ladestation her da die von der Ps4 nicht kompatibel war die wir haben.
Die Controller sind sehr schnell geladen durch die Beleuchtung sicher man es besser. Einziges Manko, es ist schon was schwieriger die Controller in die Station zu legen um diese zu laden..
Trotzdem kann ich diese Ladestation empfehlen.",Günstig und Gut,Frank Liese,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",Video Games,24.99,OIVO Electronics,"Product Dimensions 7.05 x 2.4 x 8.8 inches
Item Weight 11.3 ounces
ASIN B08LZGPPBH
Item model number IV-P5211
Customer Reviews 4.7
15,800 ratings
4.7 out of 5 stars
Best Sellers Rank #64 in Video Games (See Top 100 in Video Games)
#1 in PlayStation 4 Accessory Kits
Date First Available October 27, 2020
Manufacturer OIVO
Country of Origin China","Reviewed in Germany on July 30, 2023","Was soll ich sagen, die Ladestation funktioniert wie sie soll. Was es zu bemängeln gibt ist, dass es jedes mal eine Fummellei ist den Kontroller in die Ladestation zu stecken. Auch sitzt der Kontroller sehr locker und instabil in der Station. Wenn man wie ich Katzen hat und die mal ein bisschen den Kontroller berühren, ist er schief und lädt nicht mehr.
Das hätte man ganz einfach mit einer ergonomischeren Führung machen können, so das der Kontroller besser rein rutscht und arritiert ist.
Auch das der Stecker des Netzteils hinten gerade und nicht abgewinkelt ist, ist in meinem Fall ein Nachteil, weil ich die Ladestation somit nicht direkt an die Wand stellen kann. Meine Alte Ladestation für die PS4 hatte das besser gelöst.
Für diese 2 Handlingsprobleme 1 Stern abzug. Wie gut sich die Ladestation im Langzeittest schlagen wird, muss sich noch zeigen.",Funktioniert wie es soll,Hitman_MT,"<span class=""a-icon-alt"">4.0 out of 5 stars</span>",https://www.amazon.com/OIVO-Controller-Compatible-Playstation-Indicators/dp/B08LZGPPBH/ref=sr_1_28?qid=1695514203&s=electronics&sr=1-28
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on August 20, 2023",I bought this for my xbox and switch controllers and it's perfect. I attached wire holders to the back and stuck wires to charge my controllers while not in use. The bottom hole on the back could be a little lower to allow for better cable positioning but not enough to drop this by a star.,Perfect If You Have Only 2 Controllers,TFORTITUDE,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on September 4, 2023",Lo recomiendo 100%,Muy buena compra.,Danu,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on July 24, 2023",I love how easy this was to assemble. It looks fantastic anywhere I put it and it does exactly what I need it to do. I looveee how elegant I can make my nerdy sode look :),"Sturdy, modern, sleek",Athena R,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on July 16, 2023",Easy and quick to assemble. You get an extra or two silicone sticky/tape in case you mess one up. The acrylic is thick but not heavy. Came wrapped in plastic within the box so it didn't scratch. They look fantastic and are a great buy to organize your controllers,Good acrylic,Ren F.,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on August 1, 2023",Cumple con la funcion,Exelente,Funciona muy bien recomendado..,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on July 22, 2023","my brother loved it , made his desk look nice",good for the price,Maribel F,4.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on July 7, 2023","works great for all my controllers. I own two of these for my switch, xbox and playstation controllers. easy assembly and looks nice.",simple and easy,Na,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in the United States on May 31, 2023","I was expecting a cheap quality product but instead got a really really nice looking high quality product !!!! Love this. Looks great, is very sturdy and the little rubber stickers to prevent scratching are amazing. I would highly recommend this product !!!!",better than expected,Emma,5.0 out of 5 stars,https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
"OAPRIRE Dual Controller Holder Gaming Accessories, Suitable for Almost All Controllers, Controller Stand for Xbox ONE PS4 PS5 STEAM PC (Crystal Clear)",Video Games,17.99,OAPRIRE,"Product Dimensions 5.5 x 3.5 x 7.7 inches
Item Weight 11 ounces
ASIN B091MC663Q
Item model number 018YXLJ-Double-Clear CR
Customer Reviews 4.8
1,319 ratings
4.8 out of 5 stars
Best Sellers Rank #7,958 in Video Games (See Top 100 in Video Games)
#47 in PlayStation 4 Accessory Kits
#1,915 in PC Accessories
Date First Available April 2, 2021
Manufacturer OAPRIRE
Country of Origin China","Reviewed in Mexico on September 13, 2022","Súper resistente y se ven bonitos los controles, además son más fácil de tomarlos y no de caen!!",Excelente acrilico !!,Slovahk Alt,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/OAPRIRE-Controller-Accessories-Suitable-Controllers/dp/B091MC663Q/ref=sr_1_32_sspa?qid=1695514203&s=electronics&sr=1-32-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on September 18, 2023","As someone who regrets not purchasing the PSVR1 for the PS4, I would say yes. If you don't own a PS5, it's not worth going out and purchasing a PS5 and a PSVR2. The PSVR2 in my opinion is more advanced than the Meta 2 and the picture quality is superior.
Questions you should ask yourself if you're considering a PSVR2. Do you play your PS5 a lot? Do you have friends that can meet you for a private match? My answer was yes to both of these questions. Every Friday night, 5 of us get together and play mini golf, and it's almost as if we're all on vacation together. The transition from playing a PS5 game to playing a PSVR2 game is seamless. There is a button on the front bottom right of the headset that you can press to bring back your real life surroundings. This is HUGE!
Do you enjoy streaming? Streaming is simple with the PSVR2. You don't need any capture cards etc. It's pretty simple to be honest once you set everything up which may take a good half hour.
Is the wire that connects to the PS5 an issue? If it is you should wait for the Meta 3. I've only had one issue almost tripping on the cord while boxing in the Creed boxing game.
Do you have the space? Truly, if you have a 3.5 foot space in every direction, you'll be compressed, but you'll also be fine because you can move with your thumbsticks. I play C-Smash (racquetball) against friends, stand in one place and use the thumbsticks to move left and right. It works fine.
Check out the catalog on the Playstation Store before making a final decision.",Should you purchase the PSVR2?,Mr. Miami Cuddles,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
